id,publicaddress,caseNumber,precinct,reportedDate,reportedDateTime,offense,description,centerLong,centerLat,centerX,centerY,neighborhood
26560,0007XX MONROE ST NE,MP202379008,2,2023/04/02 00:00:00+00,2023/04/02 09:55:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25244,44.9978,-10380813.86,5621175.665,St. Anthony East
26561,0009XX 2ND ST N,MP202379060,1,2023/04/02 00:00:00+00,2023/04/02 12:03:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27817,44.99025,-10383678.6,5619986.117,North Loop
26562,0010XX 17TH AVE SE,MP202379065,2,2023/04/02 00:00:00+00,2023/04/02 10:57:00+00,AUTOTH,AUTOMOBILE THEFT,-93.22821,44.98872,-10378117.37,5619745.329,Como
26564,22ND ST W / GARFIELD AVE,MP202379157,5,2023/04/02 00:00:00+00,2023/04/02 16:01:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28675,44.96091,-10384633.12,5615370.025,Whittier
26565,0001XX WASHINGTON AVE N,MP202379205,1,2023/04/02 00:00:00+00,2023/04/02 14:29:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27077,44.98331,-10382855.08,5618894.307,North Loop
26568,0020XX 4TH AVE S,MP202379225,5,2023/04/02 00:00:00+00,2023/04/02 15:35:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27021,44.96179,-10382792.68,5615508.78,Whittier
26572,0053XX ELLIOT AVE,MP202379275,3,2023/04/02 00:00:00+00,2023/04/02 16:04:00+00,AUTOTH,AUTOMOBILE THEFT,-93.26137,44.90615,-10381807.93,5606759.58,Hale
26573,0021XX GARFIELD AVE,MP202379317,5,2023/04/02 00:00:00+00,2023/04/02 16:54:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28674,44.9618,-10384632.3,5615510.435,Whittier
26575,0026XX 1ST AVE S,MP202379429,5,2023/04/02 00:00:00+00,2023/04/02 18:39:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27659,44.95463,-10383502.53,5614381.922,Whittier
26577,0016XX MONROE ST NE,MP202379510,2,2023/04/02 00:00:00+00,2023/04/02 19:55:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25246,45.0041,-10380816.87,5622166.91,Logan Park
26578,0040XX 20TH AVE S,MP202379523,3,2023/04/02 00:00:00+00,2023/04/02 20:06:00+00,AUTOTH,AUTOMOBILE THEFT,-93.24353,44.92962,-10379822.69,5610449.057,Standish
26579,26TH ST E / BLOOMINGTON AVE,MP202379532,3,2023/04/02 00:00:00+00,2023/04/02 20:22:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25243,44.95554,-10380812.53,5614524.721,East Phillips
26580,0006XX 32ND ST E,MP202379538,3,2023/04/02 00:00:00+00,2023/04/02 22:12:00+00,AUTOTH,AUTOMOBILE THEFT,-93.26581,44.94498,-10382302.19,5612864.541,Central
26581,0004XX RIDGEWOOD AVE,MP202379551,5,2023/04/02 00:00:00+00,2023/04/02 21:59:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2856,44.96345,-10384505.56,5615770.022,Steven's Square - Loring Heights
26584,0002XX 5TH ST NE,MP202379675,2,2023/04/03 00:00:00+00,2023/04/03 01:07:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25491,44.99101,-10381089.57,5620105.913,St. Anthony East
26585,0028XX NICOLLET AVE,MP202379707,5,2023/04/03 00:00:00+00,2023/04/03 03:49:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2779,44.95145,-10383648.76,5613881.662,Whittier
26587,0009XX 56TH ST W,MP202379779,5,2023/04/03 00:00:00+00,2023/04/03 09:05:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27872,44.90151,-10383740.05,5606030.001,Windom
26588,0001XX 33RD ST W,MP202379784,5,2023/04/03 00:00:00+00,2023/04/03 08:14:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28051,44.94293,-10383939.31,5612541.486,Lyndale
26590,0010XX WEST RIVER PKWY,MP202379841,1,2023/04/03 00:00:00+00,2023/04/03 11:07:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25357,44.9784,-10380939.94,5618121.808,Downtown East
26591,0020XX HARRIET AVE,MP202379846,5,2023/04/03 00:00:00+00,2023/04/03 10:01:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28546,44.9618,-10384489.92,5615510.032,Steven's Square - Loring Heights
26594,0007XX 21ST AVE S,MP202379948,1,2023/04/03 00:00:00+00,2023/04/03 11:06:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2425,44.96596,-10379707.53,5616163.782,Cedar Riverside
26595,0015XX 6TH ST S,MP202380010,1,2023/04/03 00:00:00+00,2023/04/03 14:20:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25032,44.9689,-10380577.96,5616626.55,Cedar Riverside
26596,0029XX PLEASANT AVE,MP202380048,5,2023/04/03 00:00:00+00,2023/04/03 14:08:00+00,AUTOTH,AUTOMOBILE THEFT,-93.283,44.94955,-10384216.52,5613582.365,Whittier
26598,0007XX 23RD AVE NE,MP202380084,2,2023/04/03 00:00:00+00,2023/04/03 13:23:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25168,45.01087,-10380729.5,5623232.81,Holland
26600,0002XX 5TH ST SE,MP202380220,2,2023/04/03 00:00:00+00,2023/04/03 15:52:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2512,44.98792,-10380676.16,5619620.031,Marcy Holmes
26603,17TH AVE N / WEST RIVER RD N,MP2023219682,4,2023/08/17 00:00:00+00,2023/08/17 19:20:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27683,44.9964,-10383529.59,5620954.583,Near - North
26605,0025XX 24TH ST E,MP2023220106,3,2023/08/18 00:00:00+00,2023/08/18 07:20:00+00,AUTOTH,AUTOMOBILE THEFT,-93.23541,44.95917,-10378918.56,5615095.353,Seward
26606,0045XX 32ND AVE S,MP2023220153,3,2023/08/18 00:00:00+00,2023/08/18 11:15:00+00,AUTOTH,AUTOMOBILE THEFT,-93.22569,44.92055,-10377836.08,5609023.008,Ericsson
26607,0034XX DUPONT AVE S,MP2023220202,5,2023/08/18 00:00:00+00,2023/08/18 12:54:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29328,44.94042,-10385360.51,5612146.154,South Uptown
26612,52ND ST E / 36TH AVE S,MP2023220738,3,2023/08/18 00:00:00+00,2023/08/18 18:03:00+00,AUTOTH,AUTOMOBILE THEFT,-93.22031,44.90899,-10377237.79,5607205.848,Minnehaha
26614,0043XX WENTWORTH AVE,MP2023220854,5,2023/08/18 00:00:00+00,2023/08/18 19:15:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28053,44.92414,-10383941.49,5609587.276,King Field
26615,0044XX OSSEO RD,MP2023220860,4,2023/08/18 00:00:00+00,2023/08/18 19:18:00+00,AUTOTH,AUTOMOBILE THEFT,-93.30975,45.03586,-10387194.31,5627169.36,Victory
26617,0048XX LYNDALE AVE N,MP2023220957,4,2023/08/18 00:00:00+00,2023/08/18 21:35:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28635,45.04239,-10384588.8,5628197.838,Lind - Bohanon
26623,0009XX 28TH ST E,MP2023221234,3,2023/08/19 00:00:00+00,2023/08/19 01:43:00+00,AUTOTH,AUTOMOBILE THEFT,-93.26137,44.95196,-10381807.82,5613961.011,Midtown Phillips
26627,0049XX DUPONT AVE N,MP2023226486,4,2023/08/24 00:00:00+00,2023/08/24 07:51:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29404,45.0448,-10385445.32,5628576.921,Lind - Bohanon
26629,0005XX 8TH AVE NE,MP2023227446,2,2023/08/25 00:00:00+00,2023/08/25 07:29:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25878,44.99791,-10381520.21,5621192.125,St. Anthony West
26632,0036XX FREMONT AVE N,MP2023227630,4,2023/08/25 00:00:00+00,2023/08/25 13:53:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2956,45.02127,-10385619.14,5624870.308,Folwell
26633,0036XX COLFAX AVE N,MP2023227684,4,2023/08/25 00:00:00+00,2023/08/25 15:25:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29182,45.02124,-10385198.18,5624865.771,McKinley
26635,0017XX MADISON ST NE,MP2023227707,2,2023/08/25 00:00:00+00,2023/08/25 14:32:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25374,45.00556,-10380958.76,5622396.705,Logan Park
26640,0033XX PORTLAND AVE,MP2023227756,3,2023/08/25 00:00:00+00,2023/08/25 17:53:00+00,AUTOTH,AUTOMOBILE THEFT,-93.26767,44.94228,-10382509.57,5612439.931,Central
26643,0035XX GIRARD AVE S,MP2023227791,5,2023/08/25 00:00:00+00,2023/08/25 16:01:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29711,44.9386,-10385787.23,5611860.933,South Uptown
26644,0015XX MARSHALL ST NE,MP2023227814,2,2023/08/25 00:00:00+00,2023/08/25 15:38:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27116,45.00254,-10382898.23,5621921.783,Sheridan
26645,0019XX 2ND AVE S,MP2023227834,5,2023/08/25 00:00:00+00,2023/08/25 16:22:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27404,44.96332,-10383218.19,5615749.423,Steven's Square - Loring Heights
26646,0037XX NICOLLET AVE,MP2023227835,5,2023/08/25 00:00:00+00,2023/08/25 15:58:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27791,44.93502,-10383649.64,5611297.624,King Field
26647,0032XX 21ST AVE S,MP2023227855,3,2023/08/25 00:00:00+00,2023/08/25 16:17:00+00,AUTOTH,AUTOMOBILE THEFT,-93.24231,44.94384,-10379686.29,5612684.209,Corcoran
26648,0032XX GRAND AVE S,MP2023227883,5,2023/08/25 00:00:00+00,2023/08/25 16:47:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28431,44.94383,-10384361.58,5612682.723,Lyndale
26649,0031XX GIRARD AVE S,MP2023227896,5,2023/08/25 00:00:00+00,2023/08/25 17:21:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29704,44.94566,-10385778.54,5612970.813,South Uptown
26650,0001XX LAKE ST E,MP2023227901,5,2023/08/25 00:00:00+00,2023/08/25 18:25:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27603,44.94835,-10383440.45,5613394.398,Lyndale
26651,0006XX 15TH ST E,MP2023227944,1,2023/08/25 00:00:00+00,2023/08/25 18:21:00+00,AUTOTH,AUTOMOBILE THEFT,-93.26638,44.96806,-10382365.89,5616494.206,Elliot Park
26652,0036XX GRAND AVE S,MP2023227978,5,2023/08/25 00:00:00+00,2023/08/25 20:26:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28435,44.9368,-10384366.27,5611577.448,King Field
26654,0001XX 33RD ST W,MP2023228000,5,2023/08/25 00:00:00+00,2023/08/25 22:21:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28051,44.94293,-10383939.31,5612541.486,Lyndale
26655,0036XX BRYANT AVE S,MP2023228006,5,2023/08/25 00:00:00+00,2023/08/25 23:13:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29076,44.93679,-10385080.25,5611575.656,East Harriet
26657,6TH ST S / CHICAGO AVE,MP2023228019,1,2023/08/25 00:00:00+00,2023/08/25 18:58:00+00,AUTOTH,AUTOMOBILE THEFT,-93.26055,44.97324,-10381716.95,5617309.089,Downtown East
26658,0034XX DUPONT AVE S,MP2023228033,5,2023/08/25 00:00:00+00,2023/08/25 22:52:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29328,44.94042,-10385360.51,5612146.154,South Uptown
26665,0038XX 4TH AVE S,MP2023228262,3,2023/08/25 00:00:00+00,2023/08/25 22:51:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27013,44.93325,-10382783.79,5611018.993,Bryant
26668,0043XX WEBBER PKWY,MP2023228519,4,2023/08/26 00:00:00+00,2023/08/26 08:24:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29364,45.03454,-10385401.01,5626960.601,Webber - Camden
26669,0028XX COLUMBUS AVE,MP2023228530,3,2023/08/26 00:00:00+00,2023/08/26 04:18:00+00,AUTOTH,AUTOMOBILE THEFT,-93.26392,44.95015,-10382092.4,5613676.681,Phillips West
26671,0041XX 37TH AVE S,MP2023228591,3,2023/08/26 00:00:00+00,2023/08/26 08:29:00+00,AUTOTH,AUTOMOBILE THEFT,-93.21913,44.92834,-10377106.19,5610246.404,Hiawatha
26672,0032XX 47TH ST E,MP2023228624,3,2023/08/26 00:00:00+00,2023/08/26 11:58:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2247,44.91794,-10377725.96,5608612.06,Ericsson
26681,LOGAN AVE N / 33RD AVE N,MP202311331,4,2023/01/15 00:00:00+00,2023/01/15 12:00:00+00,AUTOTH,AUTOMOBILE THEFT,-93.30318,45.01502,-10386462.71,5623886.187,Folwell
26682,0012XX 23RD AVE N,MP202311391,4,2023/01/15 00:00:00+00,2023/01/15 14:54:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2964,45.00261,-10385708.21,5621932.371,Near - North
26687,0020XX 3RD AVE S,MP202312013,5,2023/01/16 00:00:00+00,2023/01/16 11:55:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27274,44.9618,-10383074.13,5615509.033,Whittier
26688,0004XX 5TH ST S,MP202312015,1,2023/01/16 00:00:00+00,2023/01/16 08:00:00+00,AUTOTH,AUTOMOBILE THEFT,-93.26452,44.97618,-10382158.92,5617772.402,Downtown West
26690,0006XX 13TH AVE NE,MP202312020,2,2023/01/16 00:00:00+00,2023/01/16 10:52:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2569,45.0009,-10381311.0,5621663.07,Logan Park
26692,6TH ST S / 12TH AVE S,MP202312039,1,2023/01/16 00:00:00+00,2023/01/16 09:00:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25508,44.97092,-10381108.19,5616945.338,Downtown East
26693,0038XX BRYANT AVE N,MP202312050,4,2023/01/16 00:00:00+00,2023/01/16 09:50:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2906,45.02485,-10385061.76,5625435.148,Webber - Camden
26694,0034XX GARFIELD AVE,MP202312114,5,2023/01/16 00:00:00+00,2023/01/16 11:56:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28689,44.94041,-10384649.3,5612144.452,Lyndale
26695,0001XX 26TH ST W,MP202312135,5,2023/01/16 00:00:00+00,2023/01/16 14:13:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28047,44.95553,-10383934.59,5614523.817,Whittier
26696,0026XX NICOLLET AVE,MP202312148,5,2023/01/16 00:00:00+00,2023/01/16 16:00:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27788,44.95464,-10383645.84,5614382.994,Whittier
26697,0002XX 29TH ST W,MP202312160,5,2023/01/16 00:00:00+00,2023/01/16 14:33:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28216,44.95075,-10384123.0,5613770.658,Whittier
26700,0024XX 4TH ST N,MP202312197,4,2023/01/16 00:00:00+00,2023/01/16 14:17:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28493,45.00424,-10384431.44,5622189.516,Hawthorne
26701,0018XX 2ND AVE S,MP202312202,5,2023/01/16 00:00:00+00,2023/01/16 18:19:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27403,44.96459,-10383217.85,5615947.847,Steven's Square - Loring Heights
26705,0001XX 26TH ST E,MP202312267,5,2023/01/16 00:00:00+00,2023/01/16 15:55:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27595,44.95553,-10383431.8,5614522.795,Whittier
26706,0004XX RIDGEWOOD AVE,MP202312271,5,2023/01/16 00:00:00+00,2023/01/16 16:00:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2856,44.96345,-10384505.56,5615770.022,Steven's Square - Loring Heights
26708,0046XX HIAWATHA AVE,MP202312289,3,2023/01/16 00:00:00+00,2023/01/16 17:36:00+00,AUTOTH,AUTOMOBILE THEFT,-93.21689,44.91792,-10376856.77,5608609.652,Hiawatha
26709,0007XX 2ND ST N,MP202312331,1,2023/01/16 00:00:00+00,2023/01/16 17:20:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27524,44.98816,-10383352.69,5619657.755,North Loop
26710,49TH ST W / LYNDALE AVE S,MP202312356,5,2023/01/16 00:00:00+00,2023/01/16 19:10:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28828,44.91412,-10384803.29,5608011.963,Tangletown
26712,0033XX NICOLLET AVE,MP202312378,5,2023/01/16 00:00:00+00,2023/01/16 19:53:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27792,44.94214,-10383650.43,5612416.539,Lyndale
26717,0026XX STEVENS AVE,MP202312442,5,2023/01/16 00:00:00+00,2023/01/16 21:33:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27533,44.95463,-10383362.38,5614381.743,Whittier
26718,0004XX WASHINGTON AVE N,MP202312476,1,2023/01/16 00:00:00+00,2023/01/16 21:41:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2736,44.98531,-10383169.44,5619208.489,North Loop
26719,0042XX WEBBER PKWY,MP202312518,4,2023/01/16 00:00:00+00,2023/01/16 21:07:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2897,45.03266,-10384961.72,5626665.018,Webber - Camden
26722,27TH ST E / OAKLAND AVE,MP202312610,3,2023/01/16 00:00:00+00,2023/01/16 23:39:00+00,AUTOTH,AUTOMOBILE THEFT,-93.26642,44.95374,-10382370.45,5614242.381,Phillips West
26724,0037XX CEDAR AVE S,MP202312633,3,2023/01/17 00:00:00+00,2023/01/17 00:00:00+00,AUTOTH,AUTOMOBILE THEFT,-93.24735,44.93502,-10380247.14,5611297.597,Standish
26725,0036XX 3RD AVE S,MP202312645,3,2023/01/17 00:00:00+00,2023/01/17 01:10:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27275,44.93685,-10383074.79,5611584.753,Central
26726,0039XX BOARDMAN ST,MP202312670,3,2023/01/17 00:00:00+00,2023/01/17 02:43:00+00,AUTOTH,AUTOMOBILE THEFT,-93.21652,44.90447,-10376815.28,5606495.379,Morris Park
26729,0035XX BRYANT AVE S,MP202312709,5,2023/01/17 00:00:00+00,2023/01/17 04:36:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29075,44.9386,-10385078.87,5611860.149,South Uptown
26731,0061XX WENTWORTH AVE,MP202312737,5,2023/01/17 00:00:00+00,2023/01/17 07:54:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28067,44.89106,-10383956.8,5604387.775,Windom
26733,0040XX 16TH AVE S,MP202312769,3,2023/01/17 00:00:00+00,2023/01/17 08:44:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25112,44.92955,-10380667.66,5610437.697,Bancroft
26735,0031XX GIRARD AVE S,MP202312771,5,2023/01/17 00:00:00+00,2023/01/17 08:55:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29704,44.94566,-10385778.54,5612970.813,South Uptown
26737,0016XX 36TH AVE N,MP202312812,4,2023/01/17 00:00:00+00,2023/01/17 10:10:00+00,AUTOTH,AUTOMOBILE THEFT,-93.30001,45.0204,-10386109.1,5624733.336,Folwell
26738,0027XX PLEASANT AVE,MP202312824,5,2023/01/17 00:00:00+00,2023/01/17 12:15:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28298,44.95284,-10384213.72,5614100.852,Whittier
26741,0017XX 44TH ST E,MP202312863,3,2023/01/17 00:00:00+00,2023/01/17 10:41:00+00,AUTOTH,AUTOMOBILE THEFT,-93.24922,44.92332,-10380455.51,5609458.177,Northrop
26743,0013XX 7TH ST SE,MP202312875,2,2023/01/17 00:00:00+00,2023/01/17 11:13:00+00,AUTOTH,AUTOMOBILE THEFT,-93.23413,44.98371,-10378775.35,5618956.862,Como
26744,0004XX EAST RIVER PKWY,MP202312886,2,2023/01/17 00:00:00+00,2023/01/17 11:49:00+00,AUTOTH,AUTOMOBILE THEFT,-93.23209,44.97071,-10378548.29,5616911.862,University of Minnesota
26745,0024XX 16TH AVE N,MP202312889,4,2023/01/17 00:00:00+00,2023/01/17 11:17:00+00,AUTOTH,AUTOMOBILE THEFT,-93.31142,44.99515,-10387379.26,5620758.157,Willard - Hay
26749,0039XX FREMONT AVE N,MP20235187,4,2023/01/07 00:00:00+00,2023/01/07 14:21:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29567,45.0267,-10385626.96,5625726.515,Webber - Camden
26779,0012XX CENTRAL AVE NE,MP20243777,2,2024/01/05 00:00:00+00,2024/01/05 15:45:00+00,AUTOTH,AUTOMOBILE THEFT,-93.24732,45.0002,-10380244.2,5621552.536,Northeast Park
26780,21ST ST W / PENN AVE S,MP20243884,5,2024/01/05 00:00:00+00,2024/01/05 14:57:00+00,AUTOTH,AUTOMOBILE THEFT,-93.30838,44.96163,-10387041.1,5615482.595,Kenwood
26781,0021XX 2ND AVE N,MP20243910,4,2024/01/05 00:00:00+00,2024/01/05 14:55:00+00,AUTOTH,AUTOMOBILE THEFT,-93.3077,44.97894,-10386965.56,5618207.197,Harrison
26783,0004XX MALCOLM AVE SE,MP20243955,2,2024/01/05 00:00:00+00,2024/01/05 15:14:00+00,AUTOTH,AUTOMOBILE THEFT,-93.21115,44.97216,-10376218.0,5617139.417,Prospect Park - East River Road
26784,0029XX LYNDALE AVE S,MP20243956,5,2024/01/05 00:00:00+00,2024/01/05 15:15:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28809,44.94921,-10384783.02,5613528.437,Whittier
26785,0036XX LONGFELLOW AVE,MP20243960,3,2024/01/05 00:00:00+00,2024/01/05 14:59:00+00,AUTOTH,AUTOMOBILE THEFT,-93.24607,44.93683,-10380104.63,5611581.862,Standish
26791,0030XX BLAISDELL AVE,MP20244151,5,2024/01/05 00:00:00+00,2024/01/05 22:53:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27969,44.94746,-10383848.15,5613254.689,Lyndale
26792,0009XX 29TH AVE NE,MP20244159,2,2024/01/05 00:00:00+00,2024/01/05 19:09:00+00,AUTOTH,AUTOMOBILE THEFT,-93.24667,45.02038,-10380171.91,5624731.198,Audubon Park
26798,8TH ST N / 1ST AVE N,MP20244278,1,2024/01/05 00:00:00+00,2024/01/05 21:42:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27703,44.97802,-10383550.99,5618061.726,Downtown West
26803,0014XX 6TH ST NE,MP20244343,2,2024/01/05 00:00:00+00,2024/01/05 21:59:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25889,45.00198,-10381532.7,5621833.763,Sheridan
26804,FRANKLIN AVE E / CHICAGO AVE,MP20244385,3,2024/01/05 00:00:00+00,2024/01/05 23:57:00+00,AUTOTH,AUTOMOBILE THEFT,-93.26255,44.9627,-10381940.07,5615651.971,Ventura Village
26805,0026XX GIRARD AVE N,MP20244393,4,2024/01/05 00:00:00+00,2024/01/05 22:53:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29683,45.00686,-10385756.02,5622602.05,Jordan
26806,0032XX 20TH AVE S,MP20244411,3,2024/01/06 00:00:00+00,2024/01/06 03:40:00+00,AUTOTH,AUTOMOBILE THEFT,-93.2436,44.94384,-10379830.11,5612684.393,Corcoran
26807,0029XX 4TH AVE S,MP20244482,3,2024/01/05 00:00:00+00,2024/01/05 23:54:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27029,44.94921,-10382801.56,5613529.334,Phillips West
26835,LOGAN AVE N / 4TH AVE N,MP20249041,4,2024/01/11 00:00:00+00,2024/01/11 12:58:00+00,AUTOTH,AUTOMOBILE THEFT,-93.30325,44.98158,-10386470.49,5618622.351,Harrison
26838,0037XX 23RD AVE S,MP20249225,3,2024/01/11 00:00:00+00,2024/01/11 15:43:00+00,AUTOTH,AUTOMOBILE THEFT,-93.23889,44.93502,-10379306.1,5611297.005,Standish
26841,0030XX 22ND AVE S,MP20249279,3,2024/01/11 00:00:00+00,2024/01/11 20:39:00+00,AUTOTH,AUTOMOBILE THEFT,-93.24063,44.94747,-10379499.07,5613255.187,Corcoran
26846,0023XX RIVERSIDE AVE,MP20249380,1,2024/01/11 00:00:00+00,2024/01/11 18:20:00+00,AUTOTH,AUTOMOBILE THEFT,-93.23709,44.96589,-10379105.12,5616153.609,Cedar Riverside
26847,0005XX 30TH AVE SE,MP20249404,2,2024/01/11 00:00:00+00,2024/01/11 21:01:00+00,AUTOTH,AUTOMOBILE THEFT,-93.21297,44.9718,-10376419.96,5617082.731,Prospect Park - East River Road
26848,31ST ST W / CHOWEN AVE S,MP20249432,5,2024/01/11 00:00:00+00,2024/01/11 20:16:00+00,AUTOTH,AUTOMOBILE THEFT,-93.32499,44.94696,-10388890.5,5613174.968,West Maka Ska
26855,LAKE ST W / BLAISDELL AVE,MP20249564,5,2024/01/12 00:00:00+00,2024/01/12 03:54:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27969,44.94834,-10383847.7,5613391.966,Whittier
26857,0026XX 16TH AVE S,MP20249720,3,2024/01/12 00:00:00+00,2024/01/12 06:15:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25118,44.95464,-10380673.95,5614383.382,East Phillips
26863,0003XX ELMWOOD PL W,MP20249871,5,2024/01/11 00:00:00+00,2024/01/11 19:00:00+00,AUTOTH,AUTOMOBILE THEFT,-93.28347,44.90966,-10384267.95,5607311.279,Tangletown
26865,0027XX UNIVERSITY AVE SE,MP20249939,2,2024/01/12 00:00:00+00,2024/01/12 14:10:00+00,AUTOTH,AUTOMOBILE THEFT,-93.21791,44.97205,-10376970.0,5617122.291,Prospect Park - East River Road
26867,0038XX 2ND AVE S,MP2023322700,3,2023/12/04 00:00:00+00,2023/12/04 22:00:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27403,44.93323,-10383217.1,5611016.167,Bryant
26870,34TH ST W / NICOLLET AVE,MP2023326068,5,2023/12/08 00:00:00+00,2023/12/08 13:26:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27792,44.94134,-10383650.25,5612291.934,Lyndale
26871,0057XX STEVENS AVE,MP2023326121,5,2023/12/08 00:00:00+00,2023/12/08 13:55:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27556,44.8988,-10383387.63,5605603.469,Windom
26874,54TH ST E / NICOLLET AVE,MP2023326328,5,2023/12/08 00:00:00+00,2023/12/08 15:42:00+00,AUTOTH,AUTOMOBILE THEFT,-93.27809,44.90517,-10383669.61,5606604.512,Tangletown
26876,0033XX RUSSELL AVE N,MP2023326699,4,2023/12/09 00:00:00+00,2023/12/09 09:32:00+00,AUTOTH,AUTOMOBILE THEFT,-93.3108,45.01595,-10387310.41,5624033.056,Cleveland
26878,0019XX JOHNSON ST NE,MP2023326999,2,2023/12/09 00:00:00+00,2023/12/09 07:31:00+00,AUTOTH,AUTOMOBILE THEFT,-93.23717,45.00869,-10379114.57,5622889.548,Windom Park
26880,0019XX 5TH ST NE,MP2023327035,2,2023/12/09 00:00:00+00,2023/12/09 09:24:00+00,AUTOTH,AUTOMOBILE THEFT,-93.26005,45.00801,-10381661.09,5622782.472,Holland
26881,0038XX BLOOMINGTON AVE,MP2023327038,3,2023/12/09 00:00:00+00,2023/12/09 09:49:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25239,44.93322,-10380809.06,5611013.927,Bancroft
26882,0030XX HOLMES AVE S,MP2023327086,5,2023/12/09 00:00:00+00,2023/12/09 09:40:00+00,AUTOTH,AUTOMOBILE THEFT,-93.29956,44.94748,-10386059.93,5613257.054,East Bde Maka Ska
26883,0025XX 11TH AVE S,MP2023327096,3,2023/12/09 00:00:00+00,2023/12/09 11:10:00+00,AUTOTH,AUTOMOBILE THEFT,-93.25878,44.95643,-10381520.0,5614665.647,Midtown Phillips
